,loss_KNIFE,error_KNIFE,loss_Schraudolph,error_Schraudolph,loss_DoE,error_DoE,loss_true_entropy,loss_oracle,error_oracle
0,5.597826512242757,6.936109814084952,5.598210991539618,6.936494293381815,8.043990611824528,9.382273913666724,-1.3382833018421958,-1.4046305470857892,-0.06634724524359337
1,5.563301025002943,6.901584326845139,5.566651892443851,6.904935194286047,7.996108926118558,9.334392227960754,-1.3382833018421958,-1.5162424853288672,-0.1779591834866714
2,5.617387799319453,6.9556711011616486,5.623191395820003,6.961474697662199,8.093838612733895,9.432121914576092,-1.3382833018421958,-1.3175108528102115,0.020772449031984275
3,5.549281238110666,6.887564539952862,5.558233374329314,6.89651667617151,7.972259365690093,9.310542667532289,-1.3382833018421958,-1.4639206770542765,-0.12563737521208074
4,5.5453672861964,6.883650588038595,5.55630799693717,6.894591298779366,7.93811425712847,9.276397558970666,-1.3382833018421958,-1.427526696545644,-0.08924339470344811
5,5.551862064990156,6.890145366832352,5.5654092333256076,6.903692535167803,7.928078861339634,9.26636216318183,-1.3382833018421958,-1.2740480760247743,0.06423522581742147
6,5.550129695993824,6.888412997836021,5.566509694244042,6.904792996086238,7.977790946079234,9.31607424792143,-1.3382833018421958,-1.3536409214854892,-0.015357619643293408
7,5.573756011784217,6.912039313626412,5.592739360863188,6.931022662705384,8.19219316083532,9.530476462677516,-1.3382833018421958,-1.3153348719152076,0.0229484299269882
8,5.526304995127205,6.864588296969401,5.547242601409575,6.8855259032517715,8.116642210181043,9.45492551202324,-1.3382833018421958,-1.2299841806033909,0.10829912123880492
9,5.549208554066061,6.887491855908257,5.572364393611389,6.910647695453585,8.175158869189673,9.513442171031869,-1.3382833018421958,-1.199835783687385,0.13844751815481082
10,5.558841206613701,6.897124508455898,5.586146135614317,6.924429437456514,8.26923877371842,9.607522075560617,-1.3382833018421958,-1.1678688975191327,0.1704144043230631
11,5.527949134143903,6.866232435986099,5.557413961744488,6.895697263586683,8.037751262056139,9.376034563898335,-1.3382833018421958,-1.4052427073536797,-0.06695940551148394
12,5.445834121327508,6.784117423169704,5.476114261482654,6.8143975633248495,7.641039053577577,8.979322355419773,-1.3382833018421958,-1.4683461919323615,-0.1300628900901657
13,5.498328732460337,6.836612034302533,5.53181025564268,6.870093557484875,7.786678226204378,9.124961528046574,-1.3382833018421958,-1.445144431593742,-0.10686112975154627
